date,equity,n_holdings,cash
2022-07-27,90567.90528425612,5,4666.029297690817
2022-07-28,90733.06584513956,5,4666.029297690817
2022-07-29,90097.12379385918,5,4666.029297690817
2022-08-01,90400.20537932089,5,4666.029297690817
2022-08-02,88209.91469512571,5,4666.029297690817
2022-08-03,87770.82640130192,5,4666.029297690817
2022-08-04,88748.13145519898,5,4666.029297690817
2022-08-05,88508.05174459348,5,4666.029297690817
2022-08-08,89017.65041031918,5,4666.029297690817
2022-08-09,88986.50419823601,5,4666.029297690817
2022-08-10,87600.03358108582,5,4666.029297690817
2022-08-11,88952.09616396407,5,4666.029297690817
2022-08-12,89784.62201757476,5,4666.029297690817
2022-08-15,89162.24172141985,5,4666.029297690817
2022-08-16,88263.32137679658,5,4666.029297690817
2022-08-17,88596.09564991586,5,4666.029297690817
2022-08-18,87813.58131341258,5,4666.029297690817
2022-08-19,87821.99173114926,5,4666.029297690817
2022-08-22,87852.68240389062,5,4666.029297690817
2022-08-23,87724.60192178545,5,4666.029297690817
2022-08-24,86766.23528195798,5,4666.029297690817
2022-08-25,89109.41133619219,5,4666.029297690817
2022-08-26,89236.07825659917,5,4666.029297690817
2022-08-29,89228.14749013094,5,4666.029297690817
2022-08-30,88925.89885130225,5,4666.029297690817
2022-08-31,87232.54056540655,5,4282.824798291556
2022-09-01,85724.26608961198,5,4282.824798291556
2022-09-02,85150.75858278666,5,4282.824798291556
2022-09-05,85279.72058437704,5,4282.824798291556
2022-09-06,85300.10058967283,5,4282.824798291556
2022-09-07,84975.03788268837,5,4282.824798291556
2022-09-08,84253.74938719827,5,4282.824798291556
2022-09-09,86136.11786537638,5,4282.824798291556
2022-09-13,86571.40945495488,5,4282.824798291556
2022-09-14,86148.86775968564,5,4282.824798291556
2022-09-15,86462.53983640185,5,4282.824798291556
2022-09-16,85842.89014109806,5,4282.824798291556
2022-09-19,85350.81624155512,5,4282.824798291556
2022-09-20,85857.09702860567,5,4282.824798291556
2022-09-21,85499.83535449521,5,4282.824798291556
2022-09-22,84881.13261544367,5,4282.824798291556
2022-09-23,84563.62455901346,5,4282.824798291556
2022-09-26,83719.95587682471,5,4282.824798291556
2022-09-27,83410.95522808575,5,4282.824798291556
2022-09-28,81220.75143306836,5,4282.824798291556
2022-09-29,81046.42034335298,5,4282.824798291556
2022-09-30,81039.65280161353,5,3978.7748059848454
2022-10-03,80509.02478605483,5,3978.7748059848454
2022-10-05,82949.8428615953,5,3978.7748059848454
2022-10-06,83013.03575029748,5,3978.7748059848454
2022-10-07,82589.6424149631,5,3978.7748059848454
2022-10-10,81757.30297082136,5,3978.7748059848454
2022-10-11,80965.52661715855,5,3978.7748059848454
2022-10-12,80529.16989366314,5,3978.7748059848454
2022-10-13,80126.25243619632,5,3978.7748059848454
2022-10-14,80351.39042207447,5,3978.7748059848454
2022-10-17,81269.20393116376,5,3978.7748059848454
2022-10-18,81545.25513517667,5,3978.7748059848454
2022-10-19,81453.0132182076,5,3978.7748059848454
2022-10-20,81632.49941325569,5,3978.7748059848454
2022-10-21,81660.48941388866,5,3978.7748059848454
2022-10-24,80183.43079367743,5,3978.7748059848454
2022-10-25,80516.00270652471,5,3978.7748059848454
2022-10-26,80476.01932084703,5,3978.7748059848454
2022-10-27,80732.01586683316,5,3978.7748059848454
2022-10-28,80249.59656683236,5,3978.7748059848454
2022-10-31,77979.03052934454,5,3828.508530568397
2022-11-01,78982.4811612202,5,3828.508530568397
2022-11-02,80003.20472370496,5,3828.508530568397
2022-11-03,79138.65306897776,5,3828.508530568397
2022-11-04,80344.21517392952,5,3828.508530568397
2022-11-07,82136.8156417025,5,3828.508530568397
2022-11-08,82495.06080658926,5,3828.508530568397
2022-11-09,82287.83776784549,5,3828.508530568397
2022-11-10,81657.99321148088,5,3828.508530568397
2022-11-11,83473.88671035404,5,3828.508530568397
2022-11-14,83525.36049907556,5,3828.508530568397
2022-11-15,84507.56665463769,5,3828.508530568397
2022-11-16,84672.56920288128,5,3828.508530568397
2022-11-17,84661.32300283396,5,3828.508530568397
2022-11-18,83646.55037028532,5,3828.508530568397
2022-11-21,83461.15993624373,5,3828.508530568397
2022-11-22,84643.78927740728,5,3828.508530568397
2022-11-23,85099.14920999037,5,3828.508530568397
2022-11-24,84931.57546411105,5,3828.508530568397
2022-11-25,85431.50271856567,5,3828.508530568397
2022-11-28,84392.31158117621,5,3828.508530568397
2022-11-29,85492.12001889551,5,3828.508530568397
2022-11-30,85922.29856472323,5,4218.496316099983
2022-12-01,85262.54684157672,5,4218.496316099983
2022-12-02,85097.95449451712,5,4218.496316099983
2022-12-05,87035.30836809185,5,4218.496316099983
2022-12-06,86418.66062683242,5,4218.496316099983
2022-12-07,84653.47162496622,5,4218.496316099983
2022-12-08,84849.54191850568,5,4218.496316099983
2022-12-09,85584.86052764917,5,4218.496316099983
2022-12-12,85228.01692117329,5,4218.496316099983
2022-12-13,85297.35093581895,5,4218.496316099983
2022-12-14,85662.4109217067,5,4218.496316099983
2022-12-15,85587.33072401056,5,4218.496316099983
2022-12-16,86021.91519703882,5,4218.496316099983
2022-12-19,85398.65666949641,5,4218.496316099983
2022-12-20,84969.3409193817,5,4218.496316099983
2022-12-21,85396.25225261625,5,4218.496316099983
2022-12-22,86453.8234528878,5,4218.496316099983
2022-12-23,86276.009084774,5,4218.496316099983
2022-12-28,88054.01515236712,5,4218.496316099983
2022-12-29,87474.94246634594,5,4218.496316099983
2022-12-30,88243.09471395626,5,4218.496316099983
2023-01-03,89286.8603920606,5,4218.496316099983
2023-01-04,90561.25635975364,5,4218.496316099983
2023-01-05,89868.96136317687,5,4218.496316099983
2023-01-06,89939.06754833527,5,4218.496316099983
2023-01-09,90499.45124507888,5,4218.496316099983
2023-01-10,90210.36239861851,5,4218.496316099983
2023-01-11,91668.16299657212,5,4218.496316099983
2023-01-12,93199.5145844529,5,4218.496316099983
2023-01-13,94281.18752878046,5,4218.496316099983
2023-01-16,94457.52533308056,5,4218.496316099983
2023-01-17,93627.8766732555,5,4218.496316099983
2023-01-18,94781.54779439606,5,4218.496316099983
2023-01-19,94599.70419766306,5,4218.496316099983
2023-01-20,96990.50646867134,5,4218.496316099983
2023-01-26,98614.9977370009,5,4218.496316099983
2023-01-27,99096.36011127161,5,4218.496316099983
2023-01-30,97512.94671003669,5,4218.496316099983
2023-01-31,96706.7226323742,5,4747.975321673526
2023-02-01,96511.34733512416,5,4747.975321673526
2023-02-02,95511.31304482493,5,4747.975321673526
2023-02-03,93777.33446235422,5,4747.975321673526
2023-02-06,92796.21010420613,5,4747.975321673526
2023-02-07,93186.10655941452,5,4747.975321673526
2023-02-08,93978.40600268357,5,4747.975321673526
2023-02-09,96215.9560129696,5,4747.975321673526
2023-02-10,94543.28894071473,5,4747.975321673526
2023-02-13,94715.3868402102,5,4747.975321673526
2023-02-14,94907.43640166715,5,4747.975321673526
2023-02-15,93120.45389737372,5,4747.975321673526
2023-02-16,94147.92105339051,5,4747.975321673526
2023-02-17,93134.25603440905,5,4747.975321673526
2023-02-20,94423.49231497808,5,4747.975321673526
2023-02-21,92857.02789848793,5,4747.975321673526
2023-02-22,92713.92298021598,5,4747.975321673526
2023-02-23,92071.13829017748,5,4747.975321673526
2023-02-24,90975.4723153719,5,4747.975321673526
2023-02-27,90663.89391058379,5,4747.975321673526
2023-02-28,90358.12915206945,5,4436.2807015755025
2023-03-01,93838.16785530676,5,4436.2807015755025
2023-03-02,93870.90910432715,5,4436.2807015755025
2023-03-03,94557.254870859,5,4436.2807015755025
2023-03-06,94998.29307431667,5,4436.2807015755025
2023-03-07,95073.65538097572,5,4436.2807015755025
2023-03-08,94048.8017423668,5,4436.2807015755025
2023-03-09,93746.62340005848,5,4436.2807015755025
2023-03-10,91226.34366103596,5,4436.2807015755025
2023-03-13,93674.66440016485,5,4436.2807015755025
2023-03-14,90962.48197274079,5,4436.2807015755025
2023-03-15,92607.30047844286,5,4436.2807015755025
2023-03-16,90653.13579025728,5,4436.2807015755025
2023-03-17,92577.60547411512,5,4436.2807015755025
2023-03-20,89836.94298693564,5,4436.2807015755025
2023-03-21,90361.70049658493,5,4436.2807015755025
2023-03-22,91744.86781011676,5,4436.2807015755025
2023-03-23,93672.37026692269,5,4436.2807015755025
2023-03-24,92182.1741117007,5,4436.2807015755025
2023-03-27,91150.64971119977,5,4436.2807015755025
2023-03-28,92575.92350734657,5,4436.2807015755025
2023-03-29,93174.45238083173,5,4436.2807015755025
2023-03-30,94037.94906077572,5,4436.2807015755025
2023-03-31,94575.72421352538,5,4643.350455606254
2023-04-03,95550.21333264465,5,4643.350455606254
2023-04-04,96349.64226934324,5,4643.350455606254
2023-04-06,96129.17901549197,5,4643.350455606254
2023-04-11,96280.87682569535,5,4643.350455606254
2023-04-12,95802.09827350853,5,4643.350455606254
2023-04-13,96648.53619926822,5,4643.350455606254
2023-04-14,97576.57134040758,5,4643.350455606254
2023-04-17,100521.08657398881,5,4643.350455606254
2023-04-18,100498.25212187326,5,4643.350455606254
2023-04-19,98892.41366455975,5,4643.350455606254
2023-04-20,99763.77827055227,5,4643.350455606254
2023-04-21,98774.71922487918,5,4643.350455606254
2023-04-24,98527.67018704228,5,4643.350455606254
2023-04-25,98886.08723118516,5,4643.350455606254
2023-04-26,98697.9672856886,5,4643.350455606254
2023-04-27,100000.14924926755,5,4643.350455606254
2023-04-28,100761.34746829495,5,4643.350455606254
2023-05-02,101174.61543897285,5,4643.350455606254
2023-05-03,99679.30930888007,5,4643.350455606254
2023-05-04,101552.1029088957,5,4643.350455606254
2023-05-05,101740.98039548451,5,4643.350455606254
2023-05-08,103433.2529638511,5,4643.350455606254
2023-05-09,102123.14536663586,5,4643.350455606254
2023-05-10,101507.66300121784,5,4643.350455606254
2023-05-11,101024.7811515061,5,4643.350455606254
2023-05-12,99977.9691866015,5,4643.350455606254
2023-05-15,101734.77364074254,5,4643.350455606254
2023-05-16,101791.32339971124,5,4643.350455606254
2023-05-17,99762.84327969303,5,4643.350455606254
2023-05-18,101671.86898067789,5,4643.350455606254
2023-05-19,100846.33990623594,5,4643.350455606254
2023-05-22,101567.25492225996,5,4643.350455606254
2023-05-23,100436.97813726161,5,4643.350455606254
2023-05-24,99041.38164971722,5,4643.350455606254
2023-05-25,97334.09455141678,5,4643.350455606254
2023-05-29,97111.3605948212,5,4643.350455606254
2023-05-30,97340.48252598426,5,4643.350455606254
2023-05-31,94820.80205805638,5,4655.38295475467
2023-06-01,94755.70682502928,5,4655.38295475467
2023-06-02,96984.03772417788,5,4655.38295475467
2023-06-05,98082.56081916188,5,4655.38295475467
2023-06-06,98983.85649672273,5,4655.38295475467
2023-06-07,99308.9451725496,5,4655.38295475467
2023-06-08,99560.00365216014,5,4655.38295475467
2023-06-09,100970.7803620919,5,4655.38295475467
2023-06-12,100625.21650092449,5,4655.38295475467
2023-06-13,100226.33748702746,5,4655.38295475467
2023-06-14,100146.41810377673,5,4655.38295475467
2023-06-15,101520.25924886746,5,4655.38295475467
2023-06-16,101978.9428533373,5,4655.38295475467
2023-06-19,102160.40856665868,5,4655.38295475467
2023-06-20,101562.20037725772,5,4655.38295475467
2023-06-21,101530.84298864214,5,4655.38295475467
2023-06-23,99717.12165787385,5,4655.38295475467
2023-06-26,99781.65640753196,5,4655.38295475467
2023-06-27,100596.7827935724,5,4655.38295475467
2023-06-28,100801.913726483,5,4655.38295475467
2023-06-29,99797.8293906353,5,4655.38295475467
2023-06-30,100086.52794826357,5,4913.912412654339
2023-07-03,102515.40425930318,5,4913.912412654339
2023-07-04,102890.35857011724,5,4913.912412654339
2023-07-05,101706.51943079077,5,4913.912412654339
2023-07-06,100464.46209557727,5,4913.912412654339
2023-07-07,99116.11073322376,5,4913.912412654339
2023-07-10,99142.39899882823,5,4913.912412654339
2023-07-11,99758.05609772398,5,4913.912412654339
2023-07-12,100039.45437945492,5,4913.912412654339
2023-07-13,101784.32518766818,5,4913.912412654339
2023-07-14,102711.8246387653,5,4913.912412654339
2023-07-18,102143.87709510405,5,4913.912412654339
2023-07-19,102615.13902514538,5,4913.912412654339
2023-07-20,102828.68383569346,5,4913.912412654339
2023-07-21,103496.40684295728,5,4913.912412654339
2023-07-24,102026.95626181632,5,4913.912412654339
2023-07-25,103425.4873781226,5,4913.912412654339
2023-07-26,103103.42158432817,5,4913.912412654339
2023-07-27,103530.95749930572,5,4913.912412654339
2023-07-28,103882.7669569783,5,4913.912412654339
2023-07-31,104144.84391902079,5,5113.162098221277
2023-08-01,105105.79537489728,5,5113.162098221277
2023-08-02,102723.13206099143,5,5113.162098221277
2023-08-03,101529.52647388041,5,5113.162098221277
2023-08-04,102424.76411450739,5,5113.162098221277
2023-08-07,103543.48000634582,5,5113.162098221277
2023-08-08,103111.35064555898,5,5113.162098221277
2023-08-09,103328.33571084237,5,5113.162098221277
2023-08-10,104085.75033255303,5,5113.162098221277
2023-08-11,104130.27888088103,5,5113.162098221277
2023-08-14,102474.75646684741,5,5113.162098221277
2023-08-15,101610.83709085027,5,5113.162098221277
2023-08-16,99899.59880424631,5,5113.162098221277
2023-08-17,99869.05452593975,5,5113.162098221277
2023-08-18,98790.12228619083,5,5113.162098221277
2023-08-21,97691.98130475343,5,5113.162098221277
2023-08-22,98321.90515181051,5,5113.162098221277
2023-08-23,98607.73674684278,5,5113.162098221277
2023-08-24,99567.70678967061,5,5113.162098221277
2023-08-25,99195.53615352986,5,5113.162098221277
2023-08-28,99593.75995864204,5,5113.162098221277
2023-08-29,100918.3566466202,5,5113.162098221277
2023-08-30,101728.62058519144,5,5113.162098221277
2023-08-31,102183.91119681974,5,5016.886886746412
2023-09-04,104502.68075869803,5,5016.886886746412
2023-09-05,102710.15627925866,5,5016.886886746412
2023-09-06,103373.92016042102,5,5016.886886746412
2023-09-07,104007.07927526883,5,5016.886886746412
2023-09-11,102979.21077691962,5,5016.886886746412
2023-09-12,102094.22483394903,5,5016.886886746412
2023-09-13,102127.99560985045,5,5016.886886746412
2023-09-14,104965.72309023738,5,5016.886886746412
2023-09-15,105178.33108024145,5,5016.886886746412
2023-09-18,103826.32822469156,5,5016.886886746412
2023-09-19,104226.71480600885,5,5016.886886746412
2023-09-20,103961.0110935625,5,5016.886886746412
2023-09-21,103548.00750197112,5,5016.886886746412
2023-09-22,104938.99536092338,5,5016.886886746412
2023-09-25,103680.74288889315,5,5016.886886746412
2023-09-26,102325.10101653857,5,5016.886886746412
2023-09-27,103505.11888377246,5,5016.886886746412
2023-09-28,103227.95042125412,5,5016.886886746412
2023-09-29,104822.89231965889,5,5016.886886746412
2023-10-03,101768.81926036617,5,5016.886886746412
2023-10-04,100748.0918579392,5,5016.886886746412
2023-10-05,100401.91302941283,5,5016.886886746412
2023-10-06,101099.46708035097,5,5016.886886746412
2023-10-09,102281.44625707783,5,5016.886886746412
2023-10-10,103205.44525145183,5,5016.886886746412
2023-10-11,103611.65444730653,5,5016.886886746412
2023-10-12,103976.9454298346,5,5016.886886746412
2023-10-13,103530.27418238242,5,5016.886886746412
2023-10-16,103354.42157164327,5,5016.886886746412
2023-10-17,104657.01517791513,5,5016.886886746412
2023-10-18,105410.92230082367,5,5016.886886746412
2023-10-19,104569.92846479069,5,5016.886886746412
2023-10-20,103908.42685229966,5,5016.886886746412
2023-10-24,103058.64033349976,5,5016.886886746412
2023-10-25,100914.44081372776,5,5016.886886746412
2023-10-26,101425.73837653873,5,5016.886886746412
2023-10-27,102191.87496944141,5,5016.886886746412
2023-10-30,101967.03222512707,5,5016.886886746412
2023-10-31,100497.36497786282,5,4934.083131138774
2023-11-01,101597.01819519425,5,4934.083131138774
2023-11-02,103257.40316579759,5,4934.083131138774
2023-11-03,104284.64460480308,5,4934.083131138774
2023-11-06,104248.72752163846,5,4934.083131138774
2023-11-07,104392.8035715487,5,4934.083131138774
2023-11-08,104165.8645805811,5,4934.083131138774
2023-11-09,104951.93678065053,5,4934.083131138774
2023-11-10,103903.25417510548,5,4934.083131138774
2023-11-13,105220.20743000027,5,4934.083131138774
2023-11-14,104785.00812924204,5,4934.083131138774
2023-11-15,108017.77391149334,5,4934.083131138774
2023-11-16,105904.02517876458,5,4934.083131138774
2023-11-17,105201.47807050608,5,4934.083131138774
2023-11-20,106859.2422067036,5,4934.083131138774
2023-11-21,105606.68263422746,5,4934.083131138774
2023-11-22,105168.51473339694,5,4934.083131138774
2023-11-23,106048.0838152287,5,4934.083131138774
2023-11-24,104841.16066969262,5,4934.083131138774
2023-11-27,105345.64106603328,5,4934.083131138774
2023-11-28,105256.90974125269,5,4934.083131138774
2023-11-29,105041.26518460839,5,4934.083131138774
2023-11-30,105684.71242442048,5,5188.764470664944
2023-12-01,103886.2882377182,5,5188.764470664944
2023-12-04,104228.28205294075,5,5188.764470664944
2023-12-05,102848.40254856825,5,5188.764470664944
2023-12-06,103312.21447184299,5,5188.764470664944
2023-12-07,102480.81370752082,5,5188.764470664944
2023-12-08,102349.13964883248,5,5188.764470664944
2023-12-11,101841.99214034046,5,5188.764470664944
2023-12-12,103185.96852228335,5,5188.764470664944
2023-12-13,103113.81359709283,5,5188.764470664944
2023-12-14,103642.26420372896,5,5188.764470664944
2023-12-15,104425.57379596865,5,5188.764470664944
2023-12-18,103976.72862688305,5,5188.764470664944
2023-12-19,104179.52552656141,5,5188.764470664944
2023-12-20,104156.71537595053,5,5188.764470664944
2023-12-21,104107.43458050802,5,5188.764470664944
2023-12-22,103917.89080702113,5,5188.764470664944
2023-12-27,106441.584104618,5,5188.764470664944
2023-12-28,107384.85538848401,5,5188.764470664944
2023-12-29,107050.92492721368,5,5188.764470664944
2024-01-02,106110.60523298752,5,5188.764470664944
2024-01-03,105213.4489249869,5,5188.764470664944
2024-01-04,106260.40299904862,5,5188.764470664944
2024-01-05,106679.87656482916,5,5188.764470664944
2024-01-08,105272.98518167778,5,5188.764470664944
2024-01-09,105122.66861106575,5,5188.764470664944
2024-01-10,104487.25599124939,5,5188.764470664944
2024-01-11,104786.1970208342,5,5188.764470664944
2024-01-12,105038.02065835884,5,5188.764470664944
2024-01-15,105094.4256238304,5,5188.764470664944
2024-01-16,104101.95637785818,5,5188.764470664944
2024-01-17,101364.77350609702,5,5188.764470664944
2024-01-18,102038.79828171525,5,5188.764470664944
2024-01-19,101900.19687342626,5,5188.764470664944
2024-01-22,100543.82224911902,5,5188.764470664944
2024-01-23,101891.14740104116,5,5188.764470664944
2024-01-24,105478.07116016753,5,5188.764470664944
2024-01-25,107876.84055957352,5,5188.764470664944
2024-01-26,107248.45057420073,5,5188.764470664944
2024-01-29,108021.30596253775,5,5188.764470664944
2024-01-30,106609.34287053254,5,5188.764470664944
2024-01-31,105356.16936861294,5,5172.634109934908
2024-02-01,104568.72865682242,5,5172.634109934908
2024-02-02,105210.09372994455,5,5172.634109934908
2024-02-05,105109.86561712413,5,5172.634109934908
2024-02-06,107090.8338378616,5,5172.634109934908
2024-02-07,106610.30496794457,5,5172.634109934908
2024-02-08,105783.73046132656,5,5172.634109934908
2024-02-09,105203.79565478305,5,5172.634109934908
2024-02-14,105489.9708873714,5,5172.634109934908
2024-02-15,105770.99344440651,5,5172.634109934908
2024-02-16,106501.4774305461,5,5172.634109934908
2024-02-19,108106.62081004056,5,5172.634109934908
2024-02-20,109748.50023739075,5,5172.634109934908
2024-02-21,110301.48674632357,5,5172.634109934908
2024-02-22,113694.19823844437,5,5172.634109934908
2024-02-23,113541.88375667302,5,5172.634109934908
2024-02-26,112857.31430329282,5,5172.634109934908
2024-02-27,113277.59218945548,5,5172.634109934908
2024-02-28,112014.34289346322,5,5172.634109934908
2024-02-29,111027.89714719114,5,5451.096897121992
2024-03-01,111088.94497002542,5,5451.096897121992
2024-03-04,111960.70370111032,5,5451.096897121992
2024-03-05,111313.321896245,5,5451.096897121992
2024-03-06,112528.3741151625,5,5451.096897121992
2024-03-07,112921.90126189691,5,5451.096897121992
2024-03-08,114689.06391999393,5,5451.096897121992
2024-03-11,114042.40401724895,5,5451.096897121992
2024-03-12,114891.07750907846,5,5451.096897121992
2024-03-13,114189.32691019413,5,5451.096897121992
2024-03-14,114211.7638720471,5,5451.096897121992
2024-03-15,113139.60986931561,5,5451.096897121992
2024-03-18,112892.12234763373,5,5451.096897121992
2024-03-19,112671.02386094863,5,5451.096897121992
2024-03-20,113253.88826746854,5,5451.096897121992
2024-03-21,115171.2573207017,5,5451.096897121992
2024-03-22,114116.50310274516,5,5451.096897121992
2024-03-25,114117.34145968844,5,5451.096897121992
2024-03-26,115023.82962516538,5,5451.096897121992
2024-03-27,113894.49890619412,5,5451.096897121992
2024-03-28,113873.08935697735,5,5451.096897121992
2024-04-02,116955.75432084675,5,5451.096897121992
2024-04-03,116356.74805678113,5,5451.096897121992
2024-04-05,116117.60096785857,5,5451.096897121992
2024-04-08,116761.98523709553,5,5451.096897121992
2024-04-09,116667.06763291935,5,5451.096897121992
2024-04-10,118179.27431786925,5,5451.096897121992
2024-04-11,118111.05093285462,5,5451.096897121992
2024-04-12,116362.5792134539,5,5451.096897121992
2024-04-15,117133.80441353016,5,5451.096897121992
2024-04-16,115888.74150174423,5,5451.096897121992
2024-04-17,116438.57257197198,5,5451.096897121992
2024-04-18,117151.40206875376,5,5451.096897121992
2024-04-19,117632.34618962213,5,5451.096897121992
2024-04-22,117620.74103400859,5,5451.096897121992
2024-04-23,118320.00736252312,5,5451.096897121992
2024-04-24,119330.93721938573,5,5451.096897121992
2024-04-25,120433.02341619963,5,5451.096897121992
2024-04-26,121009.44716564592,5,5451.096897121992
2024-04-29,122524.71578721196,5,5451.096897121992
2024-04-30,122680.95336356427,5,6023.2228241657795
2024-05-02,122564.92693455712,5,6023.2228241657795
2024-05-03,123539.8191156029,5,6023.2228241657795
2024-05-06,123267.84080997822,5,6023.2228241657795
2024-05-07,123726.46868000287,5,6023.2228241657795
2024-05-08,125707.99275313356,5,6023.2228241657795
2024-05-09,126274.91855163552,5,6023.2228241657795
2024-05-10,129241.06732424223,5,6023.2228241657795
2024-05-13,128392.79284555625,5,6023.2228241657795
2024-05-14,128488.53959759505,5,6023.2228241657795
2024-05-16,129403.2917366841,5,6023.2228241657795
2024-05-17,129301.97965114904,5,6023.2228241657795
2024-05-20,130544.93155671374,5,6023.2228241657795
2024-05-21,129432.13228325066,5,6023.2228241657795
2024-05-22,129548.73664988324,5,6023.2228241657795
2024-05-23,128556.91665317933,5,6023.2228241657795
2024-05-24,127887.98600089838,5,6023.2228241657795
2024-05-27,129896.18299486372,5,6023.2228241657795
2024-05-28,130135.80718661586,5,6023.2228241657795
2024-05-29,129380.11347460558,5,6023.2228241657795
2024-05-30,127634.57046203886,5,6023.2228241657795
2024-05-31,127757.78496113195,5,6272.478206639811
2024-06-03,129545.98132092695,5,6272.478206639811
2024-06-04,128520.51487298595,5,6272.478206639811
2024-06-05,127845.21964660441,5,6272.478206639811
2024-06-06,129315.58398563473,5,6272.478206639811
2024-06-07,129133.33156961395,5,6272.478206639811
2024-06-11,128331.88820784166,5,6272.478206639811
2024-06-12,128455.35895287557,5,6272.478206639811
2024-06-13,129544.31690760824,5,6272.478206639811
2024-06-14,128980.76540254251,5,6272.478206639811
2024-06-17,128861.17014449945,5,6272.478206639811
2024-06-18,129450.71482475751,5,6272.478206639811
2024-06-19,133801.2086832071,5,6272.478206639811
2024-06-20,135018.97297147277,5,6272.478206639811
2024-06-21,132607.6549675553,5,6272.478206639811
2024-06-24,132488.40165540867,5,6272.478206639811
2024-06-25,133160.25528839207,5,6272.478206639811
2024-06-26,132719.03999074388,5,6272.478206639811
2024-06-27,130642.13006015323,5,6272.478206639811
2024-06-28,132655.87792045253,5,6272.478206639811
2024-07-02,134727.81278715353,5,6272.478206639811
2024-07-03,135752.15950522528,5,6272.478206639811
2024-07-04,136941.01507337438,5,6272.478206639811
2024-07-05,135373.12425858888,5,6272.478206639811
2024-07-08,134541.35991036653,5,6272.478206639811
2024-07-09,133623.54006092952,5,6272.478206639811
2024-07-10,131589.13156113512,5,6272.478206639811
2024-07-11,133312.5454304011,5,6272.478206639811
2024-07-12,135111.10126470067,5,6272.478206639811
2024-07-15,133612.17028594922,5,6272.478206639811
2024-07-16,131794.82257921834,5,6272.478206639811
2024-07-17,128299.57563196513,5,6272.478206639811
2024-07-18,128886.36785480601,5,6272.478206639811
2024-07-19,125236.07834300623,5,6272.478206639811
2024-07-22,126148.05990614754,5,6272.478206639811
2024-07-23,125636.53109010577,5,6272.478206639811
2024-07-24,125736.29449931445,5,6272.478206639811
2024-07-25,122634.57450091027,5,6272.478206639811
2024-07-26,122816.0630616897,5,6272.478206639811
2024-07-29,125021.84146799921,5,6272.478206639811
2024-07-30,123042.57854461655,5,6272.478206639811
2024-07-31,125836.88475391845,5,6178.168457214058
2024-08-01,124790.5911765882,5,6178.168457214058
2024-08-02,122934.39653954832,5,6178.168457214058
2024-08-05,119986.2587917262,5,6178.168457214058
2024-08-06,119082.15917193599,5,6178.168457214058
2024-08-07,120561.79967475805,5,6178.168457214058
2024-08-08,120869.5690640751,5,6178.168457214058
2024-08-09,122044.62344130874,5,6178.168457214058
2024-08-12,123435.06835867386,5,6178.168457214058
2024-08-13,123549.75870749124,5,6178.168457214058
2024-08-14,123378.74406493705,5,6178.168457214058
2024-08-15,124835.23546681288,5,6178.168457214058
2024-08-16,126675.84222125646,5,6178.168457214058
2024-08-19,128055.60075969173,5,6178.168457214058
2024-08-20,128328.94910724534,5,6178.168457214058
2024-08-21,127287.0488339641,5,6178.168457214058
2024-08-22,128252.97529960581,5,6178.168457214058
2024-08-23,128994.39654222634,5,6178.168457214058
2024-08-26,129613.26646299209,5,6178.168457214058
2024-08-27,131327.84612346758,5,6178.168457214058
2024-08-28,130779.32005435097,5,6178.168457214058
2024-08-29,128945.05647440514,5,6178.168457214058
2024-08-30,129234.41225069325,5,6178.168457214058
2024-09-02,127729.15185661064,5,6178.168457214058
2024-09-03,126261.99987760573,5,6178.168457214058
2024-09-04,125166.91889630511,5,6178.168457214058
2024-09-05,124872.78965526674,5,6178.168457214058
2024-09-09,123392.87911778243,5,6178.168457214058
2024-09-10,124036.77631706555,5,6178.168457214058
2024-09-11,122247.91268916466,5,6178.168457214058
2024-09-12,123170.24454667675,5,6178.168457214058
2024-09-13,124806.37950243917,5,6178.168457214058
2024-09-16,125348.16345474523,5,6178.168457214058
2024-09-17,127435.24991728892,5,6178.168457214058
2024-09-19,128221.5503411259,5,6178.168457214058
2024-09-20,129188.27418341028,5,6178.168457214058
2024-09-23,130598.57690101111,5,6178.168457214058
2024-09-24,136356.84848627952,5,6178.168457214058
2024-09-25,138420.92812882175,5,6178.168457214058
2024-09-26,141323.32936208494,5,6178.168457214058
2024-09-27,140849.56543293394,5,6178.168457214058
2024-09-30,141275.412090232,5,6936.148303914608
2024-10-02,153757.4890214647,5,6936.148303914608
2024-10-03,151082.30963374232,5,6936.148303914608
2024-10-04,158242.82502199872,5,6936.148303914608
2024-10-07,164209.35210072986,5,6936.148303914608
2024-10-08,143087.5031721856,5,6936.148303914608
2024-10-09,141721.16801104313,5,6936.148303914608
2024-10-10,146576.80623747487,5,6936.148303914608
2024-10-14,144827.4867644089,5,6936.148303914608
2024-10-15,138094.1658526873,5,6936.148303914608
2024-10-16,137052.65224378416,5,6936.148303914608
2024-10-17,136942.41776971568,5,6936.148303914608
2024-10-18,143950.5056857303,5,6936.148303914608
2024-10-21,141340.01414131874,5,6936.148303914608
2024-10-22,141754.44694335884,5,6936.148303914608
2024-10-23,146429.59062267435,5,6936.148303914608
2024-10-24,143020.9051876371,5,6936.148303914608
2024-10-25,144143.43722354376,5,6936.148303914608
2024-10-28,143982.43594352368,5,6936.148303914608
2024-10-29,146261.67175975133,5,6936.148303914608
2024-10-30,143454.55223580674,5,6936.148303914608
2024-10-31,143532.39735284063,5,7046.958700922685
